year,school_code,longitude,latitude
2008,04-12-2694-43,-91.0217,14.4536
2008,04-12-2757-43,-91.03579999999999,14.4563
2008,04-12-2859-43,-91.0501,14.4552
2008,04-12-2861-43,-91.0425,14.4832
2008,04-13-0491-43,-90.8361,14.6245
2008,04-13-0494-43,-90.87309999999999,14.5924
2008,04-13-0495-43,-90.8441,14.5961
2008,04-13-0496-43,-90.8232,14.5957
2008,04-13-0497-43,-90.8644,14.5776
2008,04-13-0498-43,-90.8677,14.5495
2008,04-13-0499-43,-90.8516,14.5954
2008,04-13-0504-43,-90.8366,14.6244
2008,04-13-0623-43,-90.8305,14.594
2008,04-13-0720-43,-90.84990000000001,14.6234
2008,04-13-2361-43,-90.87739999999999,14.6364
2008,04-13-2447-43,-90.84990000000001,14.6234
2008,04-13-2726-43,-90.8558,14.566
2008,04-13-2730-43,-90.8361,14.6245
2008,04-13-2829-43,-90.839,14.6321
2008,04-13-2967-43,-90.845,14.6151
2008,04-14-0505-43,-90.8022,14.6107
2008,04-14-0506-43,-90.8146,14.5719
2008,04-14-0507-43,-90.822,14.5807
2008,04-14-0625-43,-90.828,14.5897
2008,04-14-0626-43,-90.822,14.5807
2008,04-14-2592-43,-90.8022,14.6107
2008,04-14-2692-43,-90.8087,14.5839
2008,04-15-0512-43,-90.8969,14.6747
2008,04-15-0513-43,-90.8869,14.6698
2008,04-15-0514-43,-90.86499999999999,14.6493
2008,04-15-0516-43,-90.89,14.6499
2008,04-15-0517-43,-90.8323,14.7128
2008,04-15-0518-43,-90.85599999999999,14.6983
2008,04-15-0519-43,-90.87220000000001,14.6597
2008,04-15-0520-43,-90.8961,14.6795
2008,04-15-0521-43,-90.43600000000001,14.6256
2008,04-15-0522-43,-90.8463,14.7074
2008,04-15-0523-43,-90.8776,14.6416
2008,04-15-0524-43,-90.90430000000001,14.656
2008,04-15-0525-43,-90.863,14.66
2008,04-15-2743-43,-90.89149999999999,14.656
2008,04-15-2863-43,-90.86190000000001,14.6543
2008,04-16-0532-43,-90.7821,14.6554
2008,04-16-0533-43,-90.7743,14.642
2008,04-16-0534-43,-90.7921,14.6443
2008,04-16-0660-43,-90.7921,14.6443
2008,04-16-2474-43,-90.7743,14.642
2008,04-16-2557-43,-90.7885,14.6491
2008,05-01-0029-43,-90.7761,14.281
2008,05-01-0030-43,-90.87130000000001,14.2696
2008,05-01-0031-43,-90.7312,14.2324
2008,05-01-0032-43,-90.76479999999999,14.3201
2008,05-01-0033-43,-90.76560000000001,14.271
2008,05-01-0035-43,-90.7666,14.2782
2008,05-01-0036-43,-90.749,14.3378
2008,05-01-0037-43,-90.733,14.2121
2008,05-01-0038-43,-90.7478,14.2108
2008,05-01-0039-43,-90.7354,14.2282
2008,05-01-0040-43,-90.7754,14.2994
2008,05-01-0041-43,-90.83110000000001,14.3908
2008,05-01-0042-43,-90.7467,14.2928
2008,05-01-0043-43,-90.75530000000001,14.2323
2008,05-01-0044-43,-90.73350000000001,14.1927
2008,05-01-0045-43,-90.87820000000001,14.3875
2008,05-01-0046-43,-90.75749999999999,14.2973
2008,05-01-0047-43,-90.76949999999999,14.2911
2008,05-01-0049-43,-90.78060000000001,14.2876
2008,05-01-0050-43,-90.7881,14.3066
2008,05-01-0051-43,-90.7864,14.2963
2008,05-01-0052-43,-90.79049999999999,14.3223
2008,05-01-0053-43,-90.79559999999999,14.311
2008,05-01-0054-43,-90.79770000000001,14.3019
2008,05-01-0055-43,-90.78440000000001,14.3085
2008,05-01-0056-43,-90.78570000000001,14.302
2008,05-01-0057-43,-90.7881,14.2917
2008,05-01-0058-43,-90.7854,14.3173
2008,05-01-0059-43,-90.78270000000001,14.3227
2008,05-01-0060-43,-90.7821,14.2888
2008,05-01-0061-43,-90.79170000000001,14.2965
2008,05-01-0062-43,-90.78830000000001,14.3058
2008,05-01-0063-43,-90.77760000000001,14.2923
2008,05-01-0064-43,-90.77760000000001,14.2923
2008,05-01-0065-43,-90.78570000000001,14.3163
2008,05-01-0066-43,-90.7786,14.303
2008,05-01-0067-43,-90.7889,14.319
2008,05-01-0068-43,-90.78440000000001,14.3085
2008,05-01-0577-43,-90.7677,14.331
2008,05-01-0617-43,-90.765,14.2118
2008,05-01-0618-43,-90.77930000000001,14.2873
2008,05-01-1823-43,-90.82859999999999,14.408
2008,05-01-1826-43,-90.7987,14.3218
2008,05-01-2015-43,-90.7954,14.284
2008,05-01-2085-43,-90.77379999999999,14.2919
2008,05-01-2128-43,-90.71250000000001,14.2027
2008,05-01-2129-43,-90.76690000000001,14.3092
2008,05-01-2130-43,-90.8578,14.3842
2008,05-01-2158-43,-90.7467,14.2928
2008,05-01-2210-43,-90.7871,14.2754
2008,05-01-2288-43,-90.75749999999999,14.2973
2008,05-01-2376-43,-90.8626,14.3015
2008,05-01-2418-43,-90.7564,14.2757
2008,05-01-2609-43,-90.88639999999999,14.3211
2008,05-01-2655-43,-90.8359,14.3914
2008,05-01-2728-43,-90.7629,14.2985
2008,05-02-0160-43,-91.08159999999999,14.2413
2008,05-02-0161-43,-91.13209999999999,14.3748
2008,05-02-0162-43,-91.0754,14.2019
2008,05-02-0163-43,-91.1234,14.2619
2008,05-02-0164-43,-91.1922,14.2221
2008,05-02-0166-43,-91.03919999999999,14.3181
2008,05-02-0167-43,-91.11279999999999,14.3992
2008,05-02-0168-43,-90.9842,14.2188
2008,05-02-0169-43,-91.13079999999999,14.1873
2008,05-02-0170-43,-91.0629,14.2822
2008,05-02-0171-43,-91.1345,14.1905
2008,05-02-0172-43,-91.04559999999999,14.3004
2008,05-02-0173-43,-91.0582,14.3083
2008,05-02-0174-43,-91.017,14.353
2008,05-02-0175-43,-91.06910000000001,14.2317
2008,05-02-0176-43,-91.05540000000001,14.3008
2008,05-02-0177-43,-91.00539999999999,14.3432
2008,05-02-0178-43,-91.0257,14.3437
2008,05-02-0179-43,-91.0878,14.249
2008,05-02-0180-43,-91.1088,14.3157
2008,05-02-0181-43,-91.17010000000001,14.2151
2008,05-02-0201-43,-91.0202,14.3329
2008,05-02-0202-43,-91.02249999999999,14.3313
2008,05-02-0203-43,-91.0254,14.3288
2008,05-02-0204-43,-91.0278,14.3336
2008,05-02-0214-43,-91.0765,14.1827
2008,05-02-0626-43,-91.0257,14.3437
2008,05-02-0767-43,-91.02249999999999,14.3313
2008,05-02-0831-43,-91.0202,14.3329
2008,05-02-0832-43,-91.0254,14.3288
2008,05-02-1844-43,-91.0294,14.3378
2008,05-02-1845-43,-91.0111,14.3647
2008,05-02-2039-43,-91.0294,14.3378
2008,05-02-2092-43,-91.0197,14.3323
2008,05-02-2131-43,-91.0197,14.3323
2008,05-02-2159-43,-91.03919999999999,14.3181
2008,05-02-2322-43,-91.0051,14.3521
2008,05-02-2425-43,-91.0337,14.3352
2008,05-02-2452-43,-91.1964,14.2452
2008,05-02-2497-43,-91.09050000000001,14.2635
2008,05-02-2501-43,-91.00920000000001,14.354
2008,05-02-2553-43,-91.10429999999999,14.3744
2008,05-02-2597-43,-91.0629,14.4134
2008,05-02-2637-43,-91.01990000000001,14.3325
2008,05-02-2638-43,-91.1003,14.2205
2008,05-02-2741-43,-91.0385,14.31
2008,05-03-0235-43,-90.9498,14.2303
2008,05-03-0236-43,-90.9701,14.152
2008,05-03-0237-43,-90.97,14.1522
2008,05-03-0238-43,-90.9628,14.0843
2008,05-03-0239-43,-90.9014,14.1868
2008,05-03-0240-43,-90.9636,14.2619
2008,05-03-0241-43,-90.9305,14.0923
2008,05-03-0242-43,-90.9641,14.1771
2008,05-03-0243-43,-90.9239,14.175
2008,05-03-2133-43,-90.9601,14.2231
2008,05-03-2317-43,-90.9444,14.2321
2008,05-03-2433-43,-90.9503,14.224
2008,05-04-0249-43,-90.96980000000001,14.3097
2008,05-04-0251-43,-90.9627,14.3046
2008,05-04-0252-43,-90.9186,14.3049
2008,05-04-0253-43,-90.9132,14.4134
2008,05-04-0254-43,-90.9004,14.378
2008,05-04-0255-43,-90.8968,14.3995
2008,05-04-0257-43,-90.92359999999999,14.3779
2008,05-04-0628-43,-90.88249999999999,14.3496
2008,05-04-0629-43,-90.8968,14.3262
2008,05-04-0908-43,-90.91840000000001,14.3049
2008,05-04-2047-43,-90.9726,14.3059
2008,05-04-2132-43,-90.9389,14.2916
2008,05-04-2135-43,-90.958,14.3364
2008,05-04-2431-43,-90.93389999999999,14.3008
2008,05-04-2640-43,-90.95480000000001,14.3055
2008,05-04-2642-43,-90.9284,14.3575
2008,05-04-2647-43,-90.9406,14.3941
2008,05-04-2659-43,-90.8724,14.3189
2008,05-05-0271-43,-90.84950000000001,14.2025
2008,05-05-0273-43,-90.8814,14.0904
2008,05-05-0274-43,-90.8549,14.0421
2008,05-05-0275-43,-90.8441,14.0696
2008,05-05-0279-43,-90.9003,14.1193
2008,05-05-0280-43,-90.8806,14.1026
2008,05-05-0281-43,-90.8609,14.2013
2008,05-05-0282-43,-90.8425,14.1126
2008,05-05-0283-43,-90.74169999999999,14.0912
2008,05-05-0284-43,-90.8279,14.0044
2008,05-05-0285-43,-90.8468,14.1793
2008,05-05-0286-43,-90.88420000000001,14.1544
2008,05-05-0287-43,-90.8595,14.1271
2008,05-05-0288-43,-90.7894,14.0106
2008,05-05-0289-43,-90.86239999999999,14.0883
2008,05-05-0290-43,-90.85129999999999,14.1059
2008,05-05-0291-43,-90.87860000000001,14.077
2008,05-05-0292-43,-90.8305,14.2239
2008,05-05-0293-43,-90.8301,14.0331
2008,05-05-0295-43,-90.85599999999999,14.2047
2008,05-05-0296-43,-90.7544,14.1321
2008,05-05-0297-43,-90.8126,14.005
2008,05-05-2058-43,-90.8421,14.2094
2008,05-05-2213-43,-90.7784,14.0004
2008,05-05-2214-43,-90.88890000000001,14.1656
2008,05-05-2398-43,-90.877,14.1106
2008,05-05-2420-43,-90.7959,14.0344
2008,05-05-2480-43,-90.7841,14.1706
2008,05-05-2576-43,-90.8258,14.2307
2008,05-05-2742-43,-90.878,14.0335
2008,05-06-0310-43,-91.3668,14.2927
2008,05-06-0311-43,-91.36190000000001,14.2886
2008,05-06-0315-43,-91.3541,14.3204
2008,05-06-0317-43,-91.43380000000001,14.0181
2008,05-06-0318-43,-91.4678,14.0346
2008,05-06-0319-43,-91.4923,14.0317
2008,05-06-0320-43,-91.3549,14.2353
2008,05-06-0321-43,-91.3077,14.2682
2008,05-06-0323-43,-91.5294,14.0431
2008,05-06-0324-43,-91.441,14.277
2008,05-06-0325-43,-91.3245,14.2584
2008,05-06-0338-43,-91.3203,14.2531
2008,05-06-0341-43,-91.4409,14.2944
2008,05-06-0342-43,-91.3728,14.3019
2008,05-06-0345-43,-91.36669999999999,14.3114
2008,05-06-0347-43,-91.43040000000001,14.3189
2008,05-06-0349-43,-91.5167,14.0654
2008,05-06-2070-43,-91.36199999999999,14.2982
2008,05-06-2093-43,-91.34439999999999,14.2422
2008,05-06-2139-43,-91.36190000000001,14.2566
2008,05-06-2140-43,-91.3638,14.2812
2008,05-06-2385-43,-91.3596,14.284
2008,05-06-2397-43,-91.3729,14.2873
2008,05-06-2453-43,-91.3381,14.2512
2008,05-06-2644-43,-91.3292,14.2409
2008,05-07-0370-43,-91.05200000000001,14.082
2008,05-07-0371-43,-91.05200000000001,14.082
2008,05-07-0372-43,-91.0908,13.9961
2008,05-07-0373-43,-90.96429999999999,14.1668
2008,05-07-0374-43,-91.15649999999999,14.1127
2008,05-07-0375-43,-91.1675,13.931
2008,05-07-0376-43,-91.0855,14.0858
2008,05-07-0377-43,-91.1718,14.1626
2008,05-07-0378-43,-91.14100000000001,13.9291
2008,05-07-0379-43,-91.1597,14.141
2008,05-07-0380-43,-91.1361,13.9472
2008,05-07-0381-43,-91.2264,14.0738
2008,05-07-0382-43,-91.1438,14.092
2008,05-07-0383-43,-91.2132,13.9329
2008,05-07-0384-43,-91.054,14.0986
2008,05-07-0385-43,-91.2251,14.0082
2008,05-07-0386-43,-91.07470000000001,13.918
2008,05-07-0574-43,-91.0012,14.0718
2008,05-07-0638-43,-91.1831,13.9289
2008,05-07-0690-43,-91.023,13.9269
2008,05-07-0871-43,-91.01439999999999,14.0366
2008,05-07-2007-43,-91.054,14.0986
2008,05-07-2010-43,-91.14100000000001,13.9291
2008,05-07-2090-43,-91.1216,13.9279
2008,05-07-2091-43,-91.0595,14.1094
2008,05-07-2211-43,-91.2319,13.9346
2008,05-07-2212-43,-91.04770000000001,14.1018
2008,05-07-2374-43,-91.0595,14.1094
2008,05-07-2410-43,-91.0689,14.0846
2008,05-07-2419-43,-91.2316,14.0109
2008,05-07-2614-43,-91.0682,14.1009
2008,05-07-2743-43,-91.15819999999999,13.9313
2008,05-08-0404-43,-90.6442,14.2256
2008,05-08-0406-43,-90.6063,14.2315
2008,05-08-0407-43,-90.5924,14.2457
2008,05-08-0408-43,-90.6426,14.2317
2008,05-08-0409-43,-90.643,14.1422
2008,05-08-0410-43,-90.6626,14.2317
2008,05-08-0411-43,-90.664,14.1424
2008,05-08-0412-43,-90.58069999999999,14.19
2008,05-08-0413-43,-90.6467,14.1199
2008,05-08-0418-43,-90.68899999999999,14.2421
2008,05-08-1829-43,-90.6146,14.255
2008,05-08-2060-43,-90.62479999999999,14.24
2008,05-08-2086-43,-90.6229,14.2139
2008,05-08-2087-43,-90.6426,14.2317
2008,05-08-2141-43,-90.67140000000001,14.1528
2008,05-08-2142-43,-90.6502,14.2763
2008,05-08-2143-43,-90.6422,14.2486
2008,05-08-2153-43,-90.60850000000001,14.1894
2008,05-08-2248-43,-90.6662,14.1925
2008,05-08-2610-43,-90.55459999999999,14.1715
2008,05-08-2611-43,-90.628,14.237
2008,05-08-2612-43,-90.55410000000001,14.1676
2008,05-08-2613-43,-90.6476,14.2842
2008,05-08-2646-43,-90.6003,14.1484
2008,05-08-2677-43,-90.6165,14.2127
2008,05-09-0428-43,-90.8206,13.9269
2008,05-09-0429-43,-90.82210000000001,13.9253
2008,05-09-0430-43,-90.8202,13.9192
2008,05-09-0433-43,-90.86669999999999,13.9218
2008,05-09-0434-43,-90.93689999999999,13.9927
2008,05-09-0435-43,-90.84269999999999,13.9233
2008,05-09-0436-43,-90.8314,13.9745
2008,05-09-0437-43,-90.8629,13.9677
2008,05-09-0438-43,-90.8257,13.9866
2008,05-09-0440-43,-90.81789999999999,13.9196
2008,05-09-0441-43,-90.82210000000001,13.9596
2008,05-09-0442-43,-90.8193,13.936
2008,05-09-0443-43,-90.9147,13.9179
2008,05-09-0444-43,-90.8047,13.9281
2008,05-09-0445-43,-90.8944,13.9997
2008,05-09-0446-43,-90.8904,13.9264
2008,05-09-0447-43,-90.9359,13.9563
2008,05-09-0448-43,-90.95699999999999,13.9575
2008,05-09-0449-43,-90.77370000000001,13.9328
2008,05-09-0450-43,-90.86709999999999,13.9333
2008,05-09-0451-43,-90.9442,13.9199
2008,05-09-0452-43,-90.8284,13.9352
2008,05-09-0453-43,-90.9645,13.9754
2008,05-09-0641-43,-90.82470000000001,13.9315
2008,05-09-0642-43,-90.8974,13.9152
2008,05-09-2144-43,-90.883,13.9641
2008,05-09-2388-43,-90.81140000000001,13.926
2008,05-09-2435-43,-90.76179999999999,13.9563
2008,05-09-2634-43,-90.8258,13.9239
2008,05-09-2729-43,-90.7783,13.9481
2008,05-09-2776-43,-90.81319999999999,13.918
2008,05-10-0463-43,-90.7146,13.9306
2008,05-10-0464-43,-90.7439,13.9297
2008,05-10-0465-43,-90.6597,13.9316
2008,05-10-0466-43,-90.7266,13.938
2008,05-10-0467-43,-90.676,13.9537
2008,05-10-0468-43,-90.7114,13.94
2008,05-10-0469-43,-90.6816,14.0019
2008,05-10-0470-43,-90.7054,13.9322
2008,05-10-0471-43,-90.6939,13.938
2008,05-10-0592-43,-90.65649999999999,13.9806
2008,05-10-0593-43,-90.676,13.9753
2008,05-10-2075-43,-90.7146,13.9375
2008,05-10-2088-43,-90.6769,13.9388
2008,05-10-2089-43,-90.6339,13.9287
2008,05-10-2147-43,-90.68899999999999,13.9334
2008,05-11-0477-43,-90.6964,14.4012
2008,05-11-0478-43,-90.69629999999999,14.4074
2008,05-11-0479-43,-90.69629999999999,14.4074
2008,05-11-0480-43,-90.661,14.455
2008,05-11-0481-43,-90.64960000000001,14.4386
2008,05-11-0482-43,-90.73950000000001,14.3976
2008,05-11-0483-43,-90.7283,14.4042
2008,05-11-0484-43,-90.706,14.3953
2008,05-11-0485-43,-90.7191,14.3938
2008,05-11-2011-43,-90.706,14.3953
2008,05-11-2148-43,-90.658,14.4332
2008,05-11-2157-43,-90.6964,14.4012
2008,05-11-2187-43,-90.64960000000001,14.4386
2008,05-11-2237-43,-90.6621,14.4231
2008,05-11-2290-43,-90.68380000000001,14.4026
2008,05-11-2396-43,-90.7226,14.3877
2008,05-11-2400-43,-90.72709999999999,14.3831
2008,05-11-2632-43,-90.72790000000001,14.3799
2008,05-11-2669-43,-90.68859999999999,14.4034
2008,05-12-0495-43,-90.63630000000001,14.4149
2008,05-12-0496-43,-90.6146,14.4078
2008,05-12-0497-43,-90.6354,14.3825
2008,05-12-0498-43,-90.63939999999999,14.4124
2008,05-12-0499-43,-90.6046,14.4048
2008,05-12-0501-43,-90.6023,14.4212
2008,05-12-0502-43,-90.7052,14.3355
2008,05-12-0503-43,-90.6452,14.394
2008,05-12-0504-43,-90.6678,14.2946
2008,05-12-0863-43,-90.636,14.4095
2008,05-12-0930-43,-90.6675,14.3294
2008,05-12-1839-43,-90.6718,14.2714
2008,05-12-1841-43,-90.6675,14.2903
2008,05-12-2416-43,-90.67659999999999,14.286
2008,05-12-2485-43,-90.7003,14.2629
2008,05-12-2585-43,-90.63209999999999,14.3745
2008,05-12-2586-43,-90.63630000000001,14.4149
2008,05-12-2635-43,-90.6931,14.2689
2008,05-13-0512-43,-91.30970000000001,14.186
2008,05-13-0513-43,-91.2902,14.1866
2008,05-13-0515-43,-91.2902,14.1146
2008,05-13-0516-43,-91.37220000000001,14.1059
2008,05-13-0517-43,-91.2851,14.2081
2008,05-13-0518-43,-91.29000000000001,14.1499
2008,05-13-0519-43,-91.3229,14.0207
2008,05-13-0520-43,-91.3308,14.1698
2008,05-13-0521-43,-91.2985,14.0508
2008,05-13-0522-43,-91.3565,14.091
2008,05-13-0523-43,-91.3497,14.0233
2008,05-13-0524-43,-91.3293,14.1184
2008,05-13-0526-43,-91.325,14.0745
2008,05-13-0527-43,-91.3798,14.0697
2008,05-13-0528-43,-91.3725,14.0832
2008,05-13-0529-43,-91.2762,14.1645
2008,05-13-0530-43,-91.2859,14.0835
2008,05-13-0531-43,-91.3359,14.062
2008,05-13-0536-43,-91.2141,14.1511
2008,05-13-0537-43,-91.4006,13.9998
2008,05-13-0538-43,-91.37739999999999,14.0171
2008,05-13-0540-43,-91.2805,14.0331
2008,05-13-0541-43,-91.261,14.145
2008,05-13-0542-43,-91.23399999999999,14.1243
2008,05-13-0543-43,-91.1743,14.1713
2008,05-13-0544-43,-91.2619,14.1959
2008,05-13-0545-43,-91.22880000000001,14.1419
2008,05-13-0546-43,-91.3582,13.986
2008,05-13-0547-43,-91.3051,14.0974
2008,05-13-0548-43,-91.33750000000001,14.0031
2008,05-13-0550-43,-91.24760000000001,14.1278
2008,05-13-0551-43,-91.4059,14.0419
2008,05-13-0552-43,-91.3623,14.118
2008,05-13-0553-43,-91.316,14.1485
2008,05-13-0554-43,-91.3145,14.213
2008,05-13-0555-43,-91.39449999999999,14.0832
2008,05-13-0557-43,-91.3562,14.0693
2008,05-13-0558-43,-91.39019999999999,14.099
2008,05-13-0561-43,-91.2833,14.1346
2008,05-13-0562-43,-91.3413,14.0978
2008,05-13-0565-43,-91.25790000000001,14.1751
2008,05-13-0567-43,-91.28019999999999,14.1233
2008,05-13-0648-43,-91.3518,14.0463
2008,05-13-0650-43,-91.363,14.0354
2008,05-13-0651-43,-91.3073,14.0385
2008,05-13-0653-43,-91.33629999999999,14.1492
2008,05-13-0654-43,-91.23569999999999,14.1713
2008,05-13-0696-43,-91.312,13.9707
2008,05-13-0697-43,-91.3441,13.9702
2008,05-13-0698-43,-91.36,13.9727
2008,05-13-0699-43,-91.33150000000001,14.0386
2008,05-13-0700-43,-91.29470000000001,14.0005
2008,05-13-0791-43,-91.34139999999999,13.9807
2008,05-13-1948-43,-91.3216,13.9883
2008,05-13-2009-43,-91.3878,14.0362
2008,05-13-2151-43,-91.3145,14.168
2008,05-13-2391-43,-91.31480000000001,14.1909
2008,05-13-2393-43,-91.24590000000001,14.0899
2008,05-13-2422-43,-91.21850000000001,14.1925
2008,05-13-2423-43,-91.3143,13.9557
2008,05-13-2427-43,-91.2392,14.1481
2008,05-13-2429-43,-91.3176,14.1832
2008,05-13-2615-43,-91.2808,14.1002
2008,05-13-2617-43,-91.3103,13.988
2008,05-13-2620-43,-91.3143,13.9557
2008,05-13-2622-43,-91.26860000000001,14.129
2008,05-13-2623-43,-91.3115,14.1251
2008,05-13-2624-43,-91.361,14.0359
2008,05-13-2625-43,-91.3562,14.0411
2008,05-13-2626-43,-91.25109999999999,14.1785
2008,05-13-2627-43,-91.26139999999999,14.0671
2008,05-13-2629-43,-91.2313,14.1726
2008,05-13-2665-43,-91.29470000000001,14.1983
2008,05-13-2689-43,-91.3169,14.0251
2008,05-13-2727-43,-91.22580000000001,14.2308
2008,06-01-0006-43,-90.3022,14.2809
2008,06-01-0007-43,-90.3022,14.2809
2008,06-01-0008-43,-90.3271,14.2499
2008,06-01-0009-43,-90.2963,14.273
2008,06-01-0011-43,-90.30419999999999,14.2227
2008,06-01-0012-43,-90.3416,14.2114
2008,06-01-0013-43,-90.2552,14.2753
2008,06-01-0014-43,-90.2938,14.2886
2008,06-01-0015-43,-90.2547,14.2719
2008,06-01-0016-43,-90.32559999999999,14.2951
2008,06-01-0017-43,-90.2773,14.2756
2008,06-01-0018-43,-90.2146,14.2884
2008,06-01-0019-43,-90.25709999999999,14.2918
2008,06-01-0020-43,-90.20959999999999,14.2581
2008,06-01-0021-43,-90.3382,14.3035
2008,06-01-0022-43,-90.28,14.256
2008,06-01-0023-43,-90.2329,14.2633
2008,06-01-0024-43,-90.2149,14.2727
2008,06-01-0025-43,-90.3165,14.2183
2008,06-01-0026-43,-90.2367,14.2254
2008,06-01-0027-43,-90.21420000000001,14.306
2008,06-01-0031-43,-90.2671,14.2531
2008,06-01-0032-43,-90.28530000000001,14.2946
2008,06-01-0459-43,-90.3159,14.2904
2008,06-01-0461-43,-90.2642,14.2752
2008,06-01-1103-43,-90.354,14.2528
2008,06-01-1104-43,-90.30200000000001,14.2696
2008,06-01-1105-43,-90.2259,14.2013
2008,06-01-1107-43,-90.2316,14.1795
2008,06-01-1280-43,-90.29049999999999,14.2389
2008,06-01-1281-43,-90.21559999999999,14.3065
2008,06-01-1323-43,-90.3152,14.2778
2008,06-01-1324-43,-90.235,14.2528
2008,06-01-1344-43,-90.3246,14.2214
2008,06-01-1346-43,-90.2963,14.273
2008,06-01-1501-43,-90.27760000000001,14.25
2008,06-01-1502-43,-90.26819999999999,14.2476
2008,06-01-1561-43,-90.2218,14.2119
2008,06-01-1577-43,-90.21980000000001,14.3169
2008,06-01-1578-43,-90.2774,14.2499
2008,06-01-1647-43,-90.32680000000001,14.2025
2008,06-01-1649-43,-90.35899999999999,14.1982
2008,06-01-1732-43,-90.28830000000001,14.2269
2008,06-02-0043-43,-90.35939999999999,14.3076
2008,06-02-0044-43,-90.35939999999999,14.3076
2008,06-02-0045-43,-90.3455,14.3397
2008,06-02-0046-43,-90.3733,14.2763
2008,06-02-0047-43,-90.38809999999999,14.3185
2008,06-02-0048-43,-90.3532,14.2949
2008,06-02-0049-43,-90.4034,14.3491
2008,06-02-0050-43,-90.3523,14.3333
2008,06-02-0051-43,-90.3348,14.3247
2008,06-02-0052-43,-90.40009999999999,14.332
2008,06-02-0054-43,-90.348,14.2792
2008,06-02-0055-43,-90.396,14.3163
2008,06-02-0056-43,-90.833,14.3437
2008,06-02-0057-43,-90.4462,14.3987
2008,06-02-0058-43,-90.3999,14.3303
2008,06-02-0060-43,-90.38849999999999,14.3481
2008,06-02-1048-43,-90.396,14.3163
2008,06-02-1096-43,-90.35890000000001,14.3
2008,06-02-1139-43,-90.3532,14.2949
2008,06-02-1140-43,-90.38849999999999,14.3481
2008,06-02-1141-43,-90.3999,14.3303
2008,06-02-1142-43,-90.3455,14.3397
2008,06-02-1273-43,-90.3998,14.3151
2008,06-02-1422-43,-90.40009999999999,14.332
2008,06-02-1635-43,-90.4007,14.3237
2008,06-03-0080-43,-90.2949,14.3931
2008,06-03-0081-43,-90.3964,14.4587
2008,06-03-0082-43,-90.3553,14.42
2008,06-03-0083-43,-90.3321,14.4568
2008,06-03-0084-43,-90.31180000000001,14.4492
2008,06-03-0085-43,-90.3282,14.3938
2008,06-03-0086-43,-90.3695,14.4338
2008,06-03-0087-43,-90.83450000000001,14.4718
2008,06-03-0088-43,-90.2838,14.4856
2008,06-03-0089-43,-90.31999999999999,14.4136
2008,06-03-0090-43,-90.3141,14.4325
2008,06-03-0091-43,-90.30589999999999,14.4381
2008,06-03-0092-43,-90.3009,14.4475
2008,06-03-0093-43,-90.4002,14.4714
2008,06-03-0094-43,-90.33329999999999,14.4386
2008,06-03-0095-43,-90.3553,14.4198
2008,06-03-0096-43,-90.2987,14.4152
2008,06-03-0097-43,-90.3113,14.464
2008,06-03-0098-43,-90.3263,14.4705
2008,06-03-1326-43,-90.55249999999999,14.1089
2008,06-03-1478-43,-90.28279999999999,14.2637
2008,06-03-1660-43,-90.3253,14.3985
2008,06-03-1662-43,-90.32940000000001,14.3316
2008,06-03-1720-43,-90.3304,14.3837
2008,06-03-1733-43,-90.3036,14.385
2008,06-04-0100-43,-90.24209999999999,14.4208
2008,06-04-0101-43,-90.19459999999999,14.3628
2008,06-04-0102-43,-90.1041,14.3582
2008,06-04-0104-43,-90.2345,14.4248
2008,06-04-0105-43,-90.1554,14.3682
2008,06-04-0106-43,-90.1801,14.3817
2008,06-04-0107-43,-90.1926,14.4002
2008,06-04-0108-43,-90.07550000000001,14.3736
2008,06-04-0109-43,-90.0573,14.4197
2008,06-04-0110-43,-90.2225,14.4013
2008,06-04-0111-43,-90.21169999999999,14.401
2008,06-04-0112-43,-90.22839999999999,14.4138
2008,06-04-0113-43,-90.08759999999999,14.4415
2008,06-04-0114-43,-90.2069,14.4264
2008,06-04-0115-43,-90.1217,14.3921
2008,06-04-0116-43,-90.2458,14.4346
2008,06-04-0117-43,-90.0757,14.4186
2008,06-04-0118-43,-90.1746,14.4064
2008,06-04-0119-43,-90.19410000000001,14.3938
2008,06-04-0121-43,-90.20440000000001,14.3635
2008,06-04-0122-43,-90.20440000000001,14.3635
2008,06-04-0123-43,-90.1409,14.3585
2008,06-04-1097-43,-90.1191,14.3697
2008,06-04-1098-43,-90.1823,14.3588
2008,06-04-1274-43,-90.2345,14.4638
2008,06-04-1345-43,-90.2475,14.4182
2008,06-04-1390-43,-90.1337,14.3934
2008,06-04-1391-43,-90.0941,14.3897
2008,06-04-1392-43,-90.21729999999999,14.4097
2008,06-04-1498-43,-90.0938,14.412
2008,06-04-1499-43,-90.0629,14.4195
2008,06-04-1500-43,-90.19880000000001,14.3826
2008,06-04-1517-43,-90.20829999999999,14.4362
2008,06-04-1536-43,-90.0711,14.4133
2008,06-04-1579-43,-90.08329999999999,14.4159
2008,06-04-1580-43,-90.0651,14.4092
2008,06-04-1638-43,-90.1785,14.3422
2008,06-04-1640-43,-90.08150000000001,14.4403
2008,06-04-1642-43,-90.2454,14.414
2008,06-04-1643-43,-90.2289,14.3868
2008,06-04-1644-43,-90.19840000000001,14.2998
2008,06-05-0128-43,-90.1391,14.4443
2008,06-05-0129-43,-90.1579,14.4737
2008,06-05-0130-43,-90.17910000000001,14.4418
